draw,S,mae_or_nonnull,beta_NH-Black,se_NH-Black,OR_NH-Black,covered_NH-Black,flag_NH-Black,p_NH-Black,beta_NH-Asian,se_NH-Asian,OR_NH-Asian,covered_NH-Asian,flag_NH-Asian,p_NH-Asian,beta_NH-AmInd-AKNat,se_NH-AmInd-AKNat,OR_NH-AmInd-AKNat,covered_NH-AmInd-AKNat,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,beta_Hispanic,se_Hispanic,OR_Hispanic,covered_Hispanic,flag_Hispanic,p_Hispanic,beta_NH-Other-Multi,se_NH-Other-Multi,OR_NH-Other-Multi,covered_NH-Other-Multi,flag_NH-Other-Multi,p_NH-Other-Multi
100,3,0.004374480243338456,-0.5195191183201058,0.013736450122693946,0.594806510761657,True,True,0.0,-0.1985170952573499,0.007536768245466581,0.8199457534369226,True,True,6.714262325455409e-153,0.008576995475498407,0.04059736054598178,1.0086138832879699,True,False,0.8326767619069297,-0.29975126354089776,0.006738671494371193,0.7410025121018161,True,True,0.0,0.008740379011907549,0.015703642095782816,1.0087786876538862,True,False,0.577812424373829
101,3,0.00885551200501907,-0.5031293967084977,0.013736450122693946,0.6046355514818412,True,True,1.0509601074556424e-293,-0.1867709518386693,0.007536768245466581,0.8296337407073899,True,True,1.4261074189698066e-135,0.021295207181147965,0.04059736054598178,1.0215235682234598,True,False,0.5998984214377687,-0.2815851487396631,0.006738671494371193,0.7545866608365748,False,True,0.0,0.011717861069466587,0.015703642095782816,1.011786784150766,True,False,0.45555417215132477
102,3,0.0011606403394785654,-0.5003653398298011,0.013736450122693946,0.6063091103775072,True,True,1.644402253394885e-290,-0.1966893031134933,0.007536768245466581,0.821445814325577,True,True,3.9123572368123157e-150,0.004811767874796925,0.04059736054598178,1.0048233630200936,True,False,0.9056523566589938,-0.3007363631433174,0.006738671494371193,0.7402729102460035,True,True,0.0,-0.0027222715189538322,0.015703642095782816,0.9972814305020935,True,False,0.8623740638347447
103,3,0.006874297358074914,-0.5003466122563136,0.013736450122693946,0.6063204651822517,True,True,1.728190442802501e-290,-0.21298689664295212,0.007536768245466581,0.8081667268442845,True,True,1.0814102787480662e-175,-0.03269058497520461,0.04059736054598178,0.9678379768761526,True,False,0.42068167599555584,-0.31338347622643925,0.006738671494371193,0.7309695493715722,False,True,0.0,-0.030149092476092862,0.015703642095782816,0.9703008582062687,True,False,0.05487318673735819
104,4,0.007914945578459731,-0.473951166524237,0.013736450122693946,0.6225376525027785,True,True,7.188088575253787e-261,-0.1916087178256205,0.007536768245466581,0.8256298595439159,True,True,1.3975261734463166e-142,-0.021770821362283747,0.04059736054598178,0.9784644525075825,True,False,0.5917774960681861,-0.30113281857041574,0.006738671494371193,0.7399794832024178,True,True,0.0,0.03388829088628584,0.015703642095782816,1.03446904065365,False,True,0.030928667320647467
105,4,0.004740641742130476,-0.48157749065314776,0.013736450122693946,0.6178080362986044,True,True,2.9074390507024943e-269,-0.20268249407746214,0.007536768245466581,0.8165374557505655,True,True,2.688273377998629e-159,-0.0838622705503007,0.04059736054598178,0.9195578975769936,False,True,0.03885611044116138,-0.2989864306334565,0.006738671494371193,0.741569471994722,True,True,0.0,-0.0014173018851941237,0.015703642095782816,0.9985837020127912,True,False,0.9280861138221498
106,3,0.004798256614325129,-0.4944428066523942,0.013736450122693946,0.6099106507933671,True,True,1.0035096100287112e-283,-0.19462845071888302,0.007536768245466581,0.8231404384844287,True,True,4.7852706665895893e-147,-0.0018069171300350536,0.04059736054598178,0.9981947143619175,True,False,0.9644992826707851,-0.29112356889637203,0.006738671494371193,0.7474233140375126,True,True,0.0,-0.004870211516407316,0.015703642095782816,0.9951416287343928,True,False,0.7564601144690224
107,3,0.0018262456338165773,-0.49602604716757787,0.013736450122693946,0.6089457795535581,True,True,1.5685022911820062e-285,-0.19762097465078285,0.007536768245466581,0.8206808530426044,True,True,1.534656730787466e-151,0.04777081475190614,0.04059736054598178,1.0489302284397373,True,False,0.23931624548767516,-0.3015042216336024,0.006738671494371193,0.7397047035858154,True,True,0.0,-0.007123354939873271,0.015703642095782816,0.9929019560176228,True,False,0.6501083697517649
108,3,0.0030209562620492347,-0.5007470258266931,0.013736450122693946,0.6060777348394986,True,True,5.969515049717717e-291,-0.20545983248908317,0.007536768245466581,0.8142728012219091,True,True,1.230898240042498e-163,0.04674559547417081,0.04059736054598178,1.0478553960121482,True,False,0.24954953744193464,-0.3056203677656236,0.006738671494371193,0.7366662286247777,True,True,0.0,0.02511643463229621,0.015703642095782816,1.0254345096638553,True,False,0.10973133566923907
109,3,0.005041032774068643,-0.5064139315516818,0.013736450122693946,0.6026528628330111,True,True,1.5951506866932236e-297,-0.2071233458519161,0.007536768245466581,0.8129193735706859,True,True,2.903910474644363e-166,-0.02554830201803981,0.04059736054598178,0.9747752942147601,True,False,0.5291464958157164,-0.3073620609732575,0.006738671494371193,0.7353842987464302,True,True,0.0,-0.010231350567818265,0.015703642095782816,0.9898208116511795,True,False,0.5147061998971797
110,3,0.006733902462191965,-0.5065772275158337,0.013736450122693946,0.6025544600873302,True,True,1.0287200698022872e-297,-0.20428195751550854,0.007536768245466581,0.8152324778547215,True,True,8.663630922059664e-162,0.0420158991370025,0.04059736054598178,1.0429110600047735,True,False,0.3006961640539758,-0.3173292548813835,0.006738671494371193,0.7280909881437055,False,True,0.0,4.315918759188776e-05,0.015703642095782816,1.000043160118963,True,False,0.9978071325190357
111,3,0.0029905694336489486,-0.5039670531159702,0.013736450122693946,0.604129286705526,True,True,1.1221138070503463e-294,-0.20491843339363283,0.007536768245466581,0.8147137671384437,True,True,8.723954242881376e-163,0.06429580755551492,0.04059736054598178,1.0664078035952025,True,False,0.11325209199427008,-0.3034526145346924,0.006738671494371193,0.7382648713274166,True,True,0.0,-0.005416093224058343,0.015703642095782816,0.9945985473653232,True,False,0.7301739998632159
112,3,0.003499950843530867,-0.5119220778874141,0.013736450122693946,0.5993424880588573,True,True,5.5338437210335145e-304,-0.19728651961477464,0.007536768245466581,0.820955379792728,True,True,4.916526593517436e-151,0.040270193222489266,0.04059736054598178,1.041092032204762,True,False,0.3212262254447651,-0.2985337058998307,0.006738671494371193,0.7419052748437881,True,True,0.0,-0.011228927633394004,0.015703642095782816,0.988833881461754,True,False,0.47457663899450975
113,3,0.007654552569462274,-0.5015343973438324,0.013736450122693946,0.605600714314745,True,True,7.363291697917495e-292,-0.1873185547885799,0.007536768245466581,0.829179555191647,True,True,2.342989314801882e-136,0.021309664663289405,0.04059736054598178,1.0215383369889637,True,False,0.5996508238088998,-0.2844830203749891,0.006738671494371193,0.7524031308785512,False,True,0.0,0.013873851882021119,0.015703642095782816,1.0139705403949633,True,False,0.37697704696873213
114,3,0.006915441873491801,-0.5179579198105108,0.013736450122693946,0.5957358470502107,True,True,0.0,-0.21031727520897234,0.007536768245466581,0.81032710847799,True,True,2.2881224183359424e-171,0.06828313100365702,0.04059736054598178,1.0706684049888284,True,False,0.09257662310013667,-0.2979127760321403,0.006738671494371193,0.7423660890397787,True,True,0.0,0.012586133122621922,0.015703642095782816,1.0126656718407898,True,False,0.4228546265882308
115,3,0.0021640445659578678,-0.49762071265465124,0.013736450122693946,0.6079754885857818,True,True,2.3474077935702165e-287,-0.19874370074646822,0.007536768245466581,0.8197599702789512,True,True,3.0364647520828105e-153,0.020291261817890517,0.04059736054598178,1.0204985290014659,True,False,0.6172037508478422,-0.29459080513997726,0.006738671494371193,0.7448363083054738,True,True,0.0,0.023255391507000674,0.015703642095782816,1.0235279065048457,True,False,0.13863546453562034
116,3,0.006806509064069692,-0.4898644922387492,0.013736450122693946,0.6127094154404603,True,True,1.554762242471283e-278,-0.19040918708899562,0.007536768245466581,0.8266208221637522,True,True,7.940667107797975e-141,0.012046283189032721,0.04059736054598178,1.012119131883152,True,False,0.7666758787451609,-0.2914639841257908,0.006738671494371193,0.7471689230603297,True,True,0.0,0.02057063677731435,0.015703642095782816,1.0207836705654496,True,False,0.19022027371477368
117,3,0.009468525152343457,-0.4711363806572459,0.013736450122693946,0.6242924311932466,False,True,8.329413883662531e-258,-0.1945331976947155,0.007536768245466581,0.8232188488348612,True,True,6.634771381829956e-147,-0.0013447820221903044,0.04059736054598178,0.9986561217919636,True,False,0.9735750155065965,-0.29172499552764575,0.006738671494371193,0.7469739289012557,True,True,0.0,-0.0033659900774045837,0.015703642095782816,0.9966396685164919,True,False,0.8302783803984556
118,3,0.008366352671929422,-0.5077423290628196,0.013736450122693946,0.6018528317672291,True,True,4.4800765732485893e-299,-0.18116429741673515,0.007536768245466581,0.8342982743835309,False,True,1.130807185103657e-127,-0.0003668179280281483,0.04059736054598178,0.9996332493414426,True,False,0.9927908027735773,-0.29346954836666916,0.006738671494371193,0.7456719294465528,True,True,0.0,0.019472190545629927,0.015703642095782816,1.0196630101944137,True,False,0.21498306449473503
119,3,0.0019733132862778113,-0.5012344133732729,0.013736450122693946,0.6057824120734437,True,True,1.6349828409818378e-291,-0.20515701791031113,0.007536768245466581,0.8145194122340371,True,True,3.6829304935725895e-163,0.03297352789179921,0.04059736054598178,1.0335231793417383,True,False,0.4166719100329759,-0.2987045007587809,0.006738671494371193,0.7417785720574169,True,True,0.0,0.02416018521495776,0.015703642095782816,1.0244544071973616,True,False,0.12392435719949435
120,3,0.003236290862500805,-0.5104967011536645,0.013736450122693946,0.6001973860279801,True,True,2.63848514615038e-302,-0.19776896726542986,0.007536768245466581,0.8205594073241282,True,True,9.162109736088493e-152,-0.015888535697550048,0.04059736054598178,0.9842370212343061,True,False,0.6955247342740194,-0.297914020299553,0.006738671494371193,0.7423651653384206,True,True,0.0,-0.02845599160581901,0.015703642095782816,0.971945066946577,True,False,0.06997643507164339
121,3,0.003769173788493655,-0.49464821015864485,0.013736450122693946,0.609785385872562,True,True,5.855160448980172e-284,-0.2059379928266789,0.007536768245466581,0.8138835413361177,True,True,2.1737638588934e-164,-0.04207361886463524,0.04059736054598178,0.9587991922662531,True,False,0.3000326355473295,-0.304336473998735,0.006738671494371193,0.7376126372180296,True,True,0.0,-0.012208552949550875,0.015703642095782816,0.9878656690781117,True,False,0.4369024717178286
122,4,0.002054516973346835,-0.49861827302026435,0.013736450122693946,0.6073692987408557,True,True,1.682793991036947e-288,-0.1998497399924328,0.007536768245466581,0.8188537848102779,True,True,6.2321218009673806e-155,-0.030368098781636557,0.04059736054598178,0.9700883794679881,True,False,0.45444124270432407,-0.30704657262947876,0.006738671494371193,0.7356163405221957,True,True,0.0,-0.0325992230375907,0.015703642095782816,0.9679264044684129,False,True,0.037903009800455835
123,3,0.009839347916320759,-0.5302511482017649,0.013736450122693946,0.5884571611603693,False,True,0.0,-0.2136977703618707,0.007536768245466581,0.8075924265093586,True,True,7.4647105787006755e-177,0.003980886258547885,0.04059736054598178,1.0039888205112084,True,False,0.9218864280394696,-0.30041343736560144,0.006738671494371193,0.740512002053643,True,True,0.0,-0.006553122843309584,0.015703642095782816,0.9934683020406786,True,False,0.6764593146708167
124,3,0.003841023642071358,-0.4899110061458288,0.013736450122693946,0.6126809165944452,True,True,1.3777694001737594e-278,-0.1963028608128776,0.007536768245466581,0.8217633170801922,True,True,1.4923042800534191e-149,0.047460220884993076,0.04059736054598178,1.0486044877331155,True,False,0.24238471225098668,-0.2968459720482252,0.006738671494371193,0.7431584707239097,True,True,0.0,-0.0009551027725615428,0.015703642095782816,0.9990453531929153,True,False,0.9515021939032635
125,3,0.004519818900321197,-0.48401357618074947,0.013736450122693946,0.6163048347896591,True,True,5.679437350072702e-272,-0.200772674378235,0.007536768245466581,0.8180983851411183,True,True,2.3941935217994917e-156,-0.036631457442306864,0.04059736054598178,0.9640313564697924,True,False,0.36689152098315436,-0.3042650708074342,0.006738671494371193,0.7376653069946435,True,True,0.0,-0.03048808145467075,0.015703642095782816,0.9699719926534802,True,False,0.05220182395756476
126,3,0.0034673817778109925,-0.4983259835134949,0.013736450122693946,0.6075468523608775,True,True,3.6444192806060604e-288,-0.19204835900701614,0.007536768245466581,0.8252669584360517,True,True,3.1591253268078106e-143,-0.003377731951941503,0.04059736054598178,0.9966279661672496,True,False,0.9336918947238011,-0.3038541743258574,0.006738671494371193,0.7379684733545988,True,True,0.0,0.0028252302133011673,0.015703642095782816,1.0028292249372994,True,False,0.8572238261634073
127,3,0.010160246722756727,-0.4851434847523387,0.013736450122693946,0.6156088599421369,True,True,3.112323661416564e-273,-0.1844960909666017,0.007536768245466581,0.8315231903449735,False,True,2.4442110720524454e-132,0.0020456905131175647,0.04059736054598178,1.0020477843655031,True,False,0.9598118109108666,-0.28844459862966243,0.006738671494371193,0.749428323353493,True,True,0.0,-0.006011507811808015,0.015703642095782816,0.9940065251480896,True,False,0.7018608077866932
128,3,0.004748081567682583,-0.4851356991854298,0.013736450122693946,0.6156136528247632,True,True,3.1753029334775784e-273,-0.20017771997908915,0.007536768245466581,0.8185852611944554,True,True,1.9605043617735928e-155,0.028103684869660344,0.04059736054598178,1.0285023190220253,True,False,0.48877783785698026,-0.30679359169307374,0.006738671494371193,0.7358024609743263,True,True,0.0,0.012799877239191324,0.015703642095782816,1.0128821463044448,True,False,0.4150209555322575
129,4,0.006107239072729735,-0.5153516538197057,0.013736450122693946,0.5972905181911174,True,True,4.849329793778305e-308,-0.20169123082954418,0.007536768245466581,0.8173472606195921,True,True,9.203214825809153e-158,-0.09331524773301034,0.04059736054598178,0.9109062938838022,False,True,0.02153024701842119,-0.31044569223961993,0.006738671494371193,0.7331201374434344,True,True,0.0,-0.003844329313499664,0.015703642095782816,0.9961630506603901,True,False,0.8066074612037254
130,3,0.002757650174584995,-0.49226764313464566,0.013736450122693946,0.6112387500829802,True,True,2.9742421699315315e-281,-0.20405072553010917,0.007536768245466581,0.8154210074753371,True,True,1.991313536137734e-161,-0.015417123817720988,0.04059736054598178,0.984701111638954,True,False,0.7041259511236877,-0.2996556906579762,0.006738671494371193,0.7410733352324813,True,True,0.0,-0.005292736172773191,0.015703642095782816,0.994721245677034,True,False,0.7360876760364077
131,3,0.002560708492710876,-0.4934730323056429,0.013736450122693946,0.6105024133880314,True,True,1.27325929997464e-282,-0.20030598376833175,0.007536768245466581,0.818480273080267,True,True,1.2465836307492372e-155,-0.035371313151646745,0.04059736054598178,0.9652469408246488,True,False,0.38360606336203473,-0.295340506891685,0.006738671494371193,0.7442781124867378,True,True,0.0,-0.001468086986529688,0.015703642095782816,0.9985329901260075,True,False,0.9255166467136843
132,3,0.0012355613818953264,-0.5022582271490418,0.013736450122693946,0.6051625210754633,True,True,1.0722439577932583e-292,-0.20056681914435948,0.007536768245466581,0.8182668123107372,True,True,4.959486795878206e-156,-0.015376560683440479,0.04059736054598178,0.9847410550124803,True,False,0.7048678422096695,-0.29747274448147193,0.006738671494371193,0.7426928254229891,True,True,0.0,-0.012227849260187253,0.015703642095782816,0.9878466070992076,True,False,0.43617809967879706
133,3,0.00329591667579913,-0.4924354242541223,0.013736450122693946,0.6111362043640821,True,True,1.9190983766294136e-281,-0.19442117565262834,0.007536768245466581,0.8233110726568462,True,True,9.741846760030864e-147,0.026718350140508853,0.04059736054598178,1.0270784855111896,True,False,0.5104544538050756,-0.29905300181924954,0.006738671494371193,0.7415201064788022,True,True,0.0,-0.015903274100097616,0.015703642095782816,0.9842225152597827,True,False,0.31119752207015416
134,3,0.004895359236115726,-0.49408811169032824,0.013736450122693946,0.6101270213990274,True,True,2.5429583282017353e-283,-0.21326826197677026,0.007536768245466581,0.807939368730251,True,True,3.757807477263125e-176,0.02950492021860354,0.04059736054598178,1.0299445030115293,True,False,0.4673672184687001,-0.30040278674571913,0.006738671494371193,0.7405198890074955,True,True,0.0,0.03141471689969076,0.015703642095782816,1.031913367071685,False,False,0.04544917903353874
135,3,0.012063637273773095,-0.465091084600271,0.013736450122693946,0.6280778943602208,False,True,2.7514448928843885e-251,-0.1866981532255192,0.007536768245466581,0.8296941390915685,True,True,1.812408091952016e-135,-0.02331700588452069,0.04059736054598178,0.9769527349138992,True,False,0.5657324495243338,-0.2950444257292947,0.006738671494371193,0.7444985118418631,True,True,0.0,-0.012095567278513691,0.015703642095782816,0.9879772900492935,True,False,0.441157767313049
136,3,0.009237588162996246,-0.47205409797635706,0.013736450122693946,0.6237197700276769,False,True,8.387764608512018e-259,-0.19439759047999527,0.007536768245466581,0.8233304908196151,True,True,1.0562104559891165e-146,0.044163303753448076,0.04059736054598178,1.045153018363898,True,False,0.276667149992191,-0.2920353514170413,0.006738671494371193,0.7467421371140299,True,True,0.0,0.005290275662180797,0.015703642095782816,1.0053042938796481,True,False,0.7362057922477343
137,3,0.0065513761472393295,-0.4839373480512865,0.013736450122693946,0.6163518163450293,True,True,6.906953767194911e-272,-0.20099401822217294,0.007536768245466581,0.8179173241389401,True,True,1.0932613072079277e-156,-0.01244799038633645,0.04059736054598178,0.9876291653694699,True,False,0.7591321093569912,-0.3122498331608417,0.006738671494371193,0.7317986778114375,True,True,0.0,0.006608752130409622,0.015703642095782816,1.0066306381192314,True,False,0.6738704609436579
138,3,0.002789965064606529,-0.5046387287001897,0.013736450122693946,0.6037236440593151,True,True,1.8613727336286214e-295,-0.2017291662583664,0.007536768245466581,0.8173162547888772,True,True,8.041812368378369e-158,0.03963398263877595,0.04059736054598178,1.0404298890888173,True,False,0.3289307134511936,-0.3056154662287348,0.006738671494371193,0.7366698394303213,True,True,0.0,-0.0013713007802781685,0.015703642095782816,0.9986296390230034,True,False,0.9304141832496893
139,3,0.004805195698532623,-0.5204706200930225,0.013736450122693946,0.5942408204824559,True,True,0.0,-0.20202101981211557,0.007536768245466581,0.817077752940879,True,True,2.846178423262965e-158,0.013140339174127387,0.04059736054598178,1.0132270528302778,True,False,0.7461843143965419,-0.30063834638453835,0.006738671494371193,0.7403454729534004,True,True,0.0,-0.0066380019323371686,0.015703642095782816,0.9933839809348236,True,False,0.6725107905620971
140,4,0.006690851722946552,-0.4885660083325269,0.013736450122693946,0.6135055255118008,True,True,4.517490666207138e-277,-0.19363223291224027,0.007536768245466581,0.8239608742451181,True,True,1.4479914104839653e-145,0.049849140684505806,0.04059736054598178,1.0511125143001183,True,False,0.21948782332575822,-0.2894358909804633,0.006738671494371193,0.7486857888842539,True,True,0.0,0.04106750482222549,0.015703642095782816,1.0419224379605114,False,True,0.00891861954276245
141,3,0.007243850928392896,-0.5219235838286405,0.013736450122693946,0.5933780370683627,True,True,0.0,-0.19895165672804155,0.007536768245466581,0.8195895140139915,True,True,1.4647249312805847e-153,-0.042830258234777555,0.04059736054598178,0.9580740014378875,True,False,0.2914248419187112,-0.31047581867889523,0.006738671494371193,0.7330980514768196,True,True,0.0,-0.0016399537634845922,0.015703642095782816,0.9983613902258948,True,False,0.9168269833639396
142,3,0.004926868546626939,-0.5169060055886585,0.013736450122693946,0.5963628397736562,True,True,6.884996348032e-310,-0.2012573761140027,0.007536768245466581,0.8177019475185751,True,True,4.29716661811514e-157,-0.032382181586244646,0.04059736054598178,0.9681365074197349,True,False,0.4250779600178134,-0.2951737977122126,0.006738671494371193,0.7444022008232147,True,True,0.0,-0.014737372984915923,0.015703642095782816,0.9853706905872964,True,False,0.34800371263152974
143,3,0.015023756182067602,-0.4462825928156734,0.013736450122693946,0.6400028862866658,False,True,1.5283243624288993e-231,-0.19414665399767664,0.007536768245466581,0.8235371204011329,True,True,2.4947931596175944e-146,-0.01607827211214154,0.04059736054598178,0.9840502933458891,True,False,0.6920738219625173,-0.290872629763296,0.006738671494371193,0.7476108953307372,True,True,0.0,-0.025793306364869057,0.015703642095782816,0.9745364992845882,True,False,0.10048544745086317
144,3,0.005369693154889259,-0.501409802514004,0.013736450122693946,0.6056761737335181,True,True,1.0256222370450566e-291,-0.18793387825393656,0.007536768245466581,0.8286694984953638,True,True,3.059531559421116e-137,-0.05880620876473313,0.04059736054598178,0.9428894751692293,True,False,0.14747085020392814,-0.2928499781026031,0.006738671494371193,0.7461340687498884,True,True,0.0,-0.023983887902733904,0.015703642095782816,0.9763014398949469,True,False,0.12669093517048538
145,3,0.004454318394916723,-0.5143930053062934,0.013736450122693946,0.5978633844032556,True,True,6.6455481072250484e-307,-0.2016121269168238,0.007536768245466581,0.817411918543272,True,True,1.2191817015168914e-157,-0.008863109477598913,0.04059736054598178,0.9911760520940385,True,False,0.8271818320725459,-0.30456868499071993,0.006738671494371193,0.7374413753410554,True,True,0.0,-0.021380108698119012,0.015703642095782816,0.9788468256547634,True,False,0.17336377809057046
146,3,0.001660373453260311,-0.4993199736334725,0.013736450122693946,0.6069432568259032,True,True,2.627597717472728e-289,-0.19583262127346274,0.007536768245466581,0.8221498335544661,True,True,7.582545419265163e-149,-0.028188362376249318,0.04059736054598178,0.9722052226671126,True,False,0.48746914971782207,-0.2984496170181168,0.006738671494371193,0.7419676634517447,True,True,0.0,-0.015750447331458535,0.015703642095782816,0.9843729423007581,True,False,0.31587025359184895
147,3,0.004862977059807538,-0.4901221551994202,0.013736450122693946,0.612551563255651,True,True,7.958809819933504e-279,-0.196763183726169,0.007536768245466581,0.8213851276473468,True,True,3.027974112278496e-150,-0.0378948191340336,0.04059736054598178,0.9628142051974399,True,False,0.3505976806178752,-0.2920490957007683,0.006738671494371193,0.7467318737487579,True,True,0.0,0.008782141120294835,0.015703642095782816,1.0088208172584832,True,False,0.5759963595700606
148,3,0.0061954088390002715,-0.48196377724117556,0.013736450122693946,0.617569431428104,True,True,1.0834935016754705e-269,-0.19299171513777347,0.007536768245466581,0.8244888048869681,True,True,1.284938141295838e-144,-0.02206696028869049,0.04059736054598178,0.9781747339956717,True,False,0.5867466825223535,-0.30241836327438426,0.006738671494371193,0.739028817689174,True,True,0.0,0.011290862835183095,0.015703642095782816,1.0113548452056085,True,False,0.47214311028905154
149,3,0.007720761256683935,-0.5124646466462335,0.013736450122693946,0.5990173917505288,True,True,1.2674901283929367e-304,-0.18947456442574956,0.007536768245466581,0.8273937618652739,True,True,1.8166539236624925e-139,0.03341164417073127,0.04059736054598178,1.0339760818760038,True,False,0.41050776312224013,-0.29061406293494835,0.006738671494371193,0.747804227702373,True,True,0.0,0.004466987384568326,0.015703642095782816,1.0044769792450134,True,False,0.7760613308795588
150,3,0.00463537131086252,-0.5026952627645103,0.013736450122693946,0.6048981012852482,True,True,3.3456323423331376e-293,-0.20937651884230182,0.007536768245466581,0.8110897875557265,True,True,7.426501334861873e-170,-0.0411317944022022,0.04059736054598178,0.9597026381770379,True,False,0.3109817127314123,-0.2937661286246997,0.006738671494371193,0.7454508106646649,True,True,0.0,-0.004668970723756729,0.015703642095782816,0.9953419119764622,True,False,0.766223970911417
151,4,0.004691892145650615,-0.5032033964374147,0.013736450122693946,0.6045908102703771,True,True,8.62627305421743e-294,-0.20969441045758003,0.007536768245466581,0.8108319898910538,True,True,2.2953775866978224e-170,0.10681658127418145,0.04059736054598178,1.1127301402162104,False,True,0.008510364738822633,-0.29429685598737143,0.006738671494371193,0.7450552844894853,True,True,0.0,0.009600377694127608,0.015703642095782816,1.0096466091480982,True,False,0.5409697466837169
152,3,0.005153781504283694,-0.49153693001923926,0.013736450122693946,0.61168555347698,True,True,2.001320571782557e-280,-0.206259271652213,0.007536768245466581,0.8136220997879013,True,True,6.765189565775199e-165,0.002845305476730643,0.04059736054598178,1.0028493572002444,True,False,0.9441252319235776,-0.3070410226035432,0.006738671494371193,0.7356204232232938,True,True,0.0,-0.007034796748019568,0.015703642095782816,0.9929898895130939,True,False,0.6541731841922163
153,3,0.00365095202979319,-0.5070240913780698,0.013736450122693946,0.6022852604263677,True,True,3.0950159648931544e-298,-0.2021801365366567,0.007536768245466581,0.8169477525480282,True,True,1.6145658521966476e-158,0.08171787639283154,0.04059736054598178,1.0851496203147342,False,False,0.04412657781312567,-0.306669512507745,0.006738671494371193,0.7358937644085577,True,True,0.0,-0.014432402179414584,0.015703642095782816,0.9856712457084614,True,False,0.3580704222785034
154,3,0.0055799776467010025,-0.5270056503444116,0.013736450122693946,0.5903701001566435,False,True,0.0,-0.19945194802699565,0.007536768245466581,0.8191795830624106,True,True,2.5276207336783873e-154,-0.017204949789444625,0.04059736054598178,0.9829422101905276,True,False,0.6717154798238298,-0.29982380036623246,0.006738671494371193,0.7409487640814022,True,True,0.0,-0.01024646184192262,0.015703642095782816,0.989805854310593,True,False,0.5140854334805207
155,3,0.005160852134904063,-0.5143486332546137,0.013736450122693946,0.5978899134168147,True,True,7.500666851385185e-307,-0.19289463445361765,0.007536768245466581,0.824568850709614,True,True,1.7877674719809723e-144,0.06696815510063675,0.04059736054598178,1.0692614271098875,True,False,0.09903108115225817,-0.3013557887941127,0.006738671494371193,0.7398145082044566,True,True,0.0,0.006005886994502486,0.015703642095782816,1.0060239584941453,True,False,0.7021262361977328
156,4,0.006599921159695247,-0.5158662566281562,0.013736450122693946,0.5969832298854891,True,True,1.187268462749346e-308,-0.20950703225429404,0.007536768245466581,0.8109839363677707,True,True,4.586918155499487e-170,-0.008318611050148408,0.04059736054598178,0.991715892853615,True,False,0.8376461776285649,-0.3033878263198428,0.006738671494371193,0.7383127037399876,True,True,0.0,-0.033283316417423214,0.015703642095782816,0.9672644788582291,False,True,0.034051206779981115
157,3,0.0023702561339895567,-0.5008682718995928,0.013736450122693946,0.6060042547489536,True,True,4.325904759529162e-291,-0.1987600457523676,0.007536768245466581,0.8197465714069034,True,True,2.867444309818867e-153,-0.028023337338132476,0.04059736054598178,0.9723656741099292,True,False,0.49002135482090026,-0.29251136032553343,0.006738671494371193,0.7463867657910851,True,True,0.0,0.0038306529359345563,0.015703642095782816,1.0038379992643085,True,False,0.8072819014514402
158,3,0.0035730468672162674,-0.5069397557735604,0.013736450122693946,0.6023360566598283,True,True,3.882799064981421e-298,-0.19509100169848062,0.007536768245466581,0.8227597821115373,True,True,9.766913521439619e-148,-0.00433786843486598,0.04059736054598178,0.9956715265268012,True,False,0.914907189559262,-0.30337427060211525,0.006738671494371193,0.7383227121664298,True,True,0.0,0.016153632135260047,0.015703642095782816,1.0162848074181048,True,False,0.3036417578403866
159,3,0.001789293219244888,-0.5051061889636556,0.013736450122693946,0.6034414931978985,True,True,5.323894599594999e-296,-0.198750349920898,0.007536768245466581,0.8197545195700396,True,True,2.9665386544708676e-153,-0.07568257975671441,0.04059736054598178,0.9271104434810564,True,False,0.06229023400400367,-0.29830743241119184,0.006738671494371193,0.7420731673326598,True,True,0.0,0.01692968375480994,0.015703642095782816,1.017073802999877,True,False,0.28100086124448287
160,3,0.009784624513440717,-0.49842249178243975,0.013736450122693946,0.6074882218950611,True,True,2.823854930276491e-288,-0.18319765292506543,0.007536768245466581,0.8326035729408795,False,True,1.6455683243470927e-130,-0.01855916581638017,0.04059736054598178,0.9816119949985925,True,False,0.6475617743803388,-0.28058503321554923,0.006738671494371193,0.7553417121767146,False,True,0.0,-0.011038191439309165,0.015703642095782816,0.9890225058610643,True,False,0.48211404645228206
161,3,0.0016582524925697155,-0.5008353442654757,0.013736450122693946,0.6060242093638547,True,True,4.721321931045206e-291,-0.20202709618296988,0.007536768245466581,0.8170727880885195,True,True,2.785245687709378e-158,0.0012236740094609374,0.04059736054598178,1.0012244230039788,True,False,0.9759540332883014,-0.30380077890714385,0.006738671494371193,0.7380078785422498,True,True,0.0,0.018234923044290557,0.015703642095782816,1.0184021944336066,True,False,0.24556435889191985
162,4,0.0011864535833117456,-0.5036071588306887,0.013736450122693946,0.6043467485126662,True,True,2.9353186013231715e-294,-0.19834176832414785,0.007536768245466581,0.8200895246143762,True,True,1.2398610649885437e-152,0.08535273671150807,0.04059736054598178,1.089101164915057,False,True,0.03551642754692459,-0.29997748728989776,0.006738671494371193,0.7408348986952915,True,True,0.0,-0.009261346902621561,0.015703642095782816,0.9907814072816911,True,False,0.5553529748364124
