draw,pipeline,S,flag_NH-Black,p_NH-Black,flag_NH-Asian,p_NH-Asian,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,flag_Hispanic,p_Hispanic,flag_NH-Other-Multi,p_NH-Other-Multi
0,A_good,0,False,0.8881849210770274,False,0.360512377409948,False,0.4950313453537709,False,0.5153652370708435,False,0.15697705189556513
1,A_good,0,False,0.8727765161738812,False,0.40837613658932836,False,0.026273688416109654,False,0.660441783850645,False,0.5601169152345079
2,A_good,0,False,0.8105907658756473,False,0.37556714542331127,False,0.27425018223048614,False,0.23191666381259024,False,0.911608089567536
3,A_good,0,False,0.689143267199354,False,0.6015315881579415,False,0.2628251568284299,False,0.8270042672091512,False,0.9005665248027074
4,A_good,0,False,0.1753433923336406,False,0.8769241505136033,False,0.36821151610911584,False,0.23067532344305441,False,0.04098224651336807
5,A_good,0,False,0.4256863650731103,False,0.8797781467412032,False,0.5955587183311387,False,0.6949193539819953,False,0.7211466402263197
6,A_good,0,False,0.615185469633408,False,0.6033466108094395,False,0.3454795397677286,False,0.33229146386706543,False,0.4772658759038223
7,A_good,0,False,0.8128799625486441,False,0.39030362935359153,False,0.6987089904553254,False,0.7452871749112076,False,0.029747968771130534
8,A_good,0,False,0.8977748713298599,False,0.5953964799977404,False,0.2775985068315565,False,0.8547263086832709,False,0.6288743876627372
9,A_good,0,False,0.3801945784762337,False,0.25409382147049764,False,0.9019909639476843,False,0.1803543981139465,False,0.07596120176987198
10,A_good,0,False,0.438057689774358,False,0.5970971180457565,False,0.10330589765855701,False,0.8909432017451413,False,0.5714810507734834
11,A_good,0,False,0.7486912658887754,False,0.525649064588485,False,0.9472917588630438,False,0.4212477884793956,False,0.36512052586017674
12,A_good,0,False,0.21199752138849504,False,0.9459968408622075,False,0.014157592189688257,False,0.24648285319990415,False,0.9492656833406501
13,A_good,0,False,0.7857701861838124,False,0.37556918864783573,False,0.623716411115369,False,0.7546580153624656,False,0.06086921638828865
14,A_good,0,False,0.26397006502153963,False,0.7502503874695565,False,0.09944215720513859,False,0.06440587151359667,False,0.24905109173205497
15,A_good,0,False,0.2665234737675194,False,0.8109468152282495,False,0.9625855989414235,False,0.8808086624080168,False,0.8541761823728851
16,A_good,0,False,0.2507036277909662,False,0.5495043825920676,False,0.7218645534828213,False,0.8913490168380048,False,0.5133120718876409
17,A_good,0,False,0.9162644354482369,False,0.9949817139035193,False,0.147499020766575,False,0.27004323107846595,False,0.8913532551094336
18,A_good,0,False,0.2669574217585142,False,0.08821975674348148,False,0.8260868633347735,False,0.3743790109673869,False,0.1907362813037946
19,A_good,0,False,0.15856530980175565,False,0.5517248848636143,False,0.4513697018446722,False,0.7706388950754665,False,0.030439786580659083
20,A_good,0,False,0.3768587527158007,False,0.32276959012025574,False,0.046886914689289565,False,0.3036467494963243,False,0.7176460321947014
21,A_good,0,False,0.10537213772188597,False,0.0360743505984587,False,0.42991079375328,False,0.48151768917558213,False,0.4145134306827226
22,A_good,0,False,0.9694427060309428,False,0.7519286209242941,False,0.8486615472455742,False,0.5982008601088751,False,0.6661516857812538
23,A_good,0,False,0.6112184733439785,False,0.40484976284609453,False,0.2014793031877603,False,0.5503338174742607,False,0.784841539262253
24,A_good,0,False,0.23406587904303955,False,0.9312032559049976,False,0.7197242916219209,False,0.20924305587933612,False,0.18459072484996675
25,A_good,0,False,0.43865788397790995,False,0.43965150718535495,False,0.37419347800676417,False,0.7293717444374518,False,0.8931184237766148
26,A_good,0,False,0.8048695108383979,False,0.12412571381275934,False,0.023302053818517857,False,0.042867512236752905,False,0.39556517735313335
27,A_good,0,False,0.5110327898653952,False,0.6910484744211762,False,0.3631751987115316,False,0.33324701535252954,False,0.16394638342395562
28,A_good,0,False,0.38010807385912226,False,0.03058424012196748,False,0.9183353762578925,False,0.9900765847129264,False,0.8514624840123604
29,A_good,0,False,0.5931114182581014,False,0.45798424978537144,False,0.24229430723494516,False,0.27395975231487746,False,0.49712306547124774
30,A_good,0,False,0.3162125500686285,False,0.21422231741729225,False,0.8556209176376766,False,0.5902202833747072,False,0.29781664435999344
31,A_good,0,False,0.6494270578277989,False,0.13490285971394803,False,0.6351771119317212,False,0.3466406350337724,False,0.4838112837101871
32,A_good,0,False,0.4023381063154904,False,0.465817319532167,False,0.1675847491014486,False,0.8726767568372468,False,0.9112157793965658
33,A_good,0,False,0.14564588118244673,False,0.30274146014529324,False,0.6916850359888163,False,0.678500030709808,False,0.4432694234293637
34,A_good,0,False,0.9419230113100384,False,0.527333729276257,False,0.1981453984802496,False,0.9393298218732276,False,0.07208761020931054
35,A_good,0,False,0.31624663392344543,False,0.6962201411066722,False,0.8509050450650139,False,0.36567776651339956,False,0.35005734330566796
36,A_good,0,False,0.5869623596354394,False,0.10255339048154614,False,0.6962684304501408,False,0.7849322644687879,False,0.1467362853314983
37,A_good,0,False,0.2403070168556496,False,0.5196184800206793,False,0.36673193764936785,False,0.7692534614262654,False,0.6830785373223554
38,A_good,0,False,0.7141528247118853,False,0.7074875683915898,False,0.9954787206883551,False,0.4301359811099723,False,0.21848926141665892
39,A_good,0,False,0.7423952386202869,False,0.09422987310142875,False,0.16118104028883296,False,0.7578777958698771,False,0.9210218941431095
40,A_good,0,False,0.7934761056158293,False,0.8236132183636399,False,0.47290145424827246,False,0.6950228623865078,False,0.7825900765388041
41,A_good,0,False,0.732416908915293,False,0.8206214015698906,False,0.6888443469849106,False,0.47419797268294517,False,0.596727641715838
42,A_good,0,False,0.9249943496328771,False,0.07847837036215081,False,0.6555019510668709,False,0.11163548090860437,False,0.5413765202821981
43,A_good,0,False,0.21138026616751704,False,0.5182494761253083,False,0.9621526058293353,False,0.8201388259406992,False,0.4766207150504753
44,A_good,0,False,0.5071066527870512,False,0.17527148005257742,False,0.41808828905059514,False,0.39893057777289276,False,0.13497702979378967
45,A_good,0,False,0.46468940638263345,False,0.6794611392824018,False,0.5714540557572063,False,0.3667800883584774,False,0.11449798634388422
46,A_good,0,False,0.0640975998800274,False,0.8970306652733361,False,0.3708310802957374,False,0.6701407977770504,False,0.8853126012702224
47,A_good,0,False,0.9800920509024897,False,0.14642951892537326,False,0.4264899459057905,False,0.7588503689182435,False,0.08015352852421433
48,A_good,0,False,0.22374746412777902,False,0.49387709392663737,False,0.6068086964765442,False,0.9066399022707572,False,0.2852618272545553
49,A_good,0,False,0.9745718563861493,False,0.6232744538786973,False,0.41366798447995135,False,0.01876441872858458,False,0.11336731307961308
50,A_good,0,False,0.07942377457860414,False,0.2542376761227767,False,0.10186093104066654,False,0.3685264213527123,False,0.8965476116802092
51,A_good,0,False,0.6487456266477679,False,0.5748830237431226,False,0.833636133008177,False,0.06068866880771965,False,0.7459645218514444
52,A_good,0,False,0.024046832673197675,False,0.22481653976679716,False,0.7692689859424768,False,0.8137093076873588,False,0.8756686139987473
53,A_good,1,False,0.06849280389247432,False,0.6390947477890776,True,0.0012215194954312766,False,0.772821917446141,False,0.39810140914807646
54,A_good,0,False,0.1329173973775604,False,0.6980478284333069,False,0.4251136740882866,False,0.18212585764273603,False,0.49559161960972753
55,A_good,0,False,0.37698048115746274,False,0.45931753617146387,False,0.914563138832144,False,0.07772905092991046,False,0.28103213233941415
56,A_good,0,False,0.09940920957435363,False,0.693231476849854,False,0.8828699937248023,False,0.18384233695519536,False,0.8253943210580627
57,A_good,0,False,0.6649634208188138,False,0.779020713056781,False,0.1927271162366051,False,0.42068309928489067,False,0.6130449240387452
58,A_good,0,False,0.5562487920161654,False,0.8900144066592315,False,0.9205502218170748,False,0.43405623611092004,False,0.5506720915513972
59,A_good,1,True,0.003558752797972999,False,0.6124419312965426,False,0.9838910361046596,False,0.24826988276181872,False,0.024327675494717114
60,A_good,0,False,0.01574227409510482,False,0.8663859030685789,False,0.1493840019857735,False,0.5703860586488196,False,0.745685005811893
61,A_good,0,False,0.45639749833868615,False,0.17897690542728106,False,0.6847112083039109,False,0.028613447641787824,False,0.2567132936751728
62,A_good,0,False,0.7550272449186796,False,0.8267630111144145,False,0.5050032583996075,False,0.4264444323872758,False,0.8275058967027353
63,A_good,0,False,0.06779404871566933,False,0.5558892407371241,False,0.8431831287586736,False,0.12308861666735078,False,0.880558539870281
64,A_good,0,False,0.6535810577781692,False,0.5274696279078672,False,0.3755548439428287,False,0.07520406886277281,False,0.5861025550098841
65,A_good,0,False,0.7233514637485879,False,0.16927502970328778,False,0.3849142197205081,False,0.6639273816213372,False,0.05416545752209002
66,A_good,0,False,0.974341903382227,False,0.9993881887106038,False,0.9382648758812691,False,0.6167385900528133,False,0.4849972180083132
67,A_good,0,False,0.47705572023861353,False,0.7135317651461648,False,0.5327527684953783,False,0.20207876081753684,False,0.5839947763510456
68,A_good,1,False,0.8266838768426301,False,0.22472295547232046,False,0.1986796900862845,True,0.0038874614039236706,False,0.07553441771627774
69,A_good,0,False,0.8437341002991471,False,0.09803239124079845,False,0.7620753795584234,False,0.8630108855734461,False,0.5826229622306709
70,A_good,0,False,0.9210208507746521,False,0.4697610795451803,False,0.12229628190251497,False,0.5363530389361348,False,0.13226512832334736
71,A_good,0,False,0.889123114636461,False,0.23587409195871079,False,0.7561359767253175,False,0.6104672043103365,False,0.9306798009337756
72,A_good,0,False,0.9884106528297124,False,0.517954620130002,False,0.77308254789182,False,0.29100566568226394,False,0.026282688330656837
73,A_good,0,False,0.47557241840003983,False,0.9607635831841989,False,0.019848640380989456,False,0.9426919657659251,False,0.7706583828028347
74,A_good,0,False,0.5129059464245017,False,0.9387785531283614,False,0.6335662265958979,False,0.02458811496768032,False,0.4773017684031058
75,A_good,0,False,0.36188560774084233,False,0.6690953166293632,False,0.5996969984446486,False,0.7359728942059156,False,0.18508545579875502
76,A_good,0,False,0.6302925613363728,False,0.1530084488218755,False,0.71501199208416,False,0.16027212291965554,False,0.5405997772389892
77,A_good,0,False,0.3295608791815403,False,0.195567527208116,False,0.2439174263402457,False,0.23225224371323716,False,0.7633830179677484
78,A_good,0,False,0.18388299877563574,False,0.5459930682658458,False,0.4684431563130822,False,0.016230325985667794,False,0.4056523436515036
79,A_good,0,False,0.7494412824576351,False,0.11498121786009068,False,0.3545009250308815,False,0.7371647277727245,False,0.9258173396753899
80,A_good,0,False,0.3546261107378713,False,0.3276941269095651,False,0.36680614620545093,False,0.1684727364387636,False,0.8269105216619215
81,A_good,0,False,0.9743653508070979,False,0.7757502348990255,False,0.5629658856708312,False,0.16207799459656114,False,0.6688345721644344
82,A_good,0,False,0.1943025849930985,False,0.5859435622863263,False,0.2334853003948395,False,0.23787148807751357,False,0.2401237362243296
83,A_good,0,False,0.7634255173569843,False,0.7647817647723214,False,0.4641606470799735,False,0.9200920808716965,False,0.9688326111255438
84,A_good,0,False,0.685895625509953,False,0.4536820738715239,False,0.6677732345042204,False,0.5660651804277921,False,0.32965430287060593
85,A_good,0,False,0.7494075364398762,False,0.13579252522891366,False,0.3334718970686028,False,0.21170871347006015,False,0.2319252955104748
86,A_good,0,False,0.8718671441129182,False,0.9449116877065129,False,0.6232106756134047,False,0.03333887221344893,False,0.48471861684264395
87,A_good,0,False,0.13464440721690732,False,0.5662441199274406,False,0.9226823540095993,False,0.2623629678655963,False,0.9523377794079603
88,A_good,0,False,0.8606035101752302,False,0.6674028744263305,False,0.17019056478970562,False,0.1192584266183066,False,0.9830735712501198
89,A_good,0,False,0.19780057558325215,False,0.16086097989903625,False,0.6869126111167305,False,0.25638398589135825,False,0.6106996131678921
90,A_good,0,False,0.7495396823209577,False,0.9313714296391296,False,0.9285786577427401,False,0.8804674837213562,False,0.6214258223183584
91,A_good,0,False,0.41319509193712056,False,0.436272494267431,False,0.879955039453452,False,0.013292574663416525,False,0.28966412423289645
92,A_good,0,False,0.644113267487396,False,0.490486098385867,False,0.7632512766043336,False,0.159651467759362,False,0.6679253955006514
93,A_good,0,False,0.8937061570842468,False,0.8311685501300418,False,0.7583109595556239,False,0.8881913981794084,False,0.5719099934571076
94,A_good,0,False,0.5025939183596726,False,0.19994448620818206,False,0.6905300067766746,False,0.5759993367440408,False,0.3875695561993291
95,A_good,0,False,0.5446615033276356,False,0.9479975914068374,False,0.995047152681062,False,0.5853211650687258,False,0.18926595389693368
96,A_good,0,False,0.46463938868723187,False,0.48554900543875346,False,0.11860625663818797,False,0.5556056807080327,False,0.5174819155478965
97,A_good,0,False,0.5983705764496099,False,0.8113119101624027,False,0.34761932857489153,False,0.9926201575502425,False,0.23054820590293323
98,A_good,1,False,0.9972736641446651,True,0.000553451584194474,False,0.36619175007674776,False,0.26601635108823274,False,0.5024332005856971
99,A_good,0,False,0.4235916186031019,False,0.33048558952597806,False,0.09199245065133713,False,0.6108483252053838,False,0.22299590893375787
100,A_good,0,False,0.019143850376924978,False,0.07873628956997218,False,0.6910134613533025,False,0.46615217973278134,False,0.2431921177276749
101,A_good,0,False,0.8680400517626228,False,0.337555627410689,False,0.18883706164509584,False,0.8820758654282849,False,0.7832725258642889
102,A_good,0,False,0.5969516937918279,False,0.8065585099868966,False,0.8479621014238756,False,0.42197684312208394,False,0.11604442597759332
103,A_good,0,False,0.535947183669021,False,0.7144694018182066,False,0.3869368898687172,False,0.6472618490926623,False,0.564213998901351
104,A_good,0,False,0.6776032042132832,False,0.06719365345790902,False,0.9212415866460617,False,0.5427237339746185,False,0.25393650809275303
105,A_good,0,False,0.375198404645547,False,0.6301458902992914,False,0.5329267791007816,False,0.5386792066777626,False,0.8687541202756088
106,A_good,0,False,0.23598928466221003,False,0.37571903262097883,False,0.020812279150146298,False,0.15722867111427924,False,0.6325916579207678
107,A_good,0,False,0.9485258454583387,False,0.6883965792022434,False,0.6638041838734459,False,0.466515496401266,False,0.04666570126624169
108,A_good,0,False,0.8603989707109659,False,0.6879948147131252,False,0.09166680295635601,False,0.8949405396925052,False,0.3134068320565606
109,A_good,0,False,0.13637973423615024,False,0.40766502504143654,False,0.7125085696860127,False,0.7556818713549024,False,0.9593420883110102
110,A_good,0,False,0.5691676850298653,False,0.13875907014024969,False,0.041069158168044934,False,0.11104217115046777,False,0.4973492575719525
111,A_good,0,False,0.2856639231580874,False,0.28864967348845183,False,0.22595037031352505,False,0.30012393204153764,False,0.7364950859543757
112,A_good,0,False,0.7327366235658869,False,0.028903863492469144,False,0.5029270619879693,False,0.4795652874758446,False,0.6134931211696606
113,A_good,0,False,0.6261107789072025,False,0.19289303278862258,False,0.3877536133247873,False,0.41397671834320293,False,0.8785067012562475
114,A_good,0,False,0.11016515129776229,False,0.375830237528731,False,0.4230961597288838,False,0.6126010741512322,False,0.04880019839943327
115,A_good,0,False,0.4874003443351723,False,0.4735440579886476,False,0.7981585464878076,False,0.8874702161382606,False,0.2193447321376717
116,A_good,0,False,0.7488027371850378,False,0.01552888290215665,False,0.856994403522946,False,0.7918022601387094,False,0.1852804509851942
117,A_good,0,False,0.7643661450063409,False,0.08668036040566549,False,0.5182332412434856,False,0.9078190725039554,False,0.9494514804619434
118,A_good,0,False,0.6249292811873992,False,0.42077239238642505,False,0.22265676545922086,False,0.5391413908524958,False,0.010285816177112366
119,A_good,0,False,0.7728334502389067,False,0.0609379608590238,False,0.6072393808287555,False,0.21384967699393387,False,0.7307982293530009
120,A_good,0,False,0.49808063298785965,False,0.5793929538373428,False,0.7894934154055305,False,0.8260402537310587,False,0.35552908867711563
121,A_good,0,False,0.16357899211401516,False,0.07233372703316379,False,0.9720437534861219,False,0.4378592846884388,False,0.6858044165174253
122,A_good,0,False,0.7319915407389459,False,0.8798334970601698,False,0.6198859652131155,False,0.9625545265184259,False,0.09211976716981088
123,A_good,0,False,0.16316645532613105,False,0.7422817483950799,False,0.7190315849933698,False,0.39467151134159295,False,0.6848006168231966
124,A_good,0,False,0.11286316488155732,False,0.33292488796490805,False,0.74492141900237,False,0.46982633635399407,False,0.25242213721100937
125,A_good,0,False,0.6236911115058237,False,0.6827423017955764,False,0.5474826580264874,False,0.8283340960585048,False,0.06484979969033067
126,A_good,0,False,0.7624446401694257,False,0.10791143826908133,False,0.20788601006641438,False,0.8015296190616552,False,0.35182303015135497
127,A_good,0,False,0.04080916408938476,False,0.33119196127735706,False,0.0933190036641596,False,0.5292892018925524,False,0.3758335609665505
128,A_good,0,False,0.6929783126754816,False,0.05291850569610994,False,0.45186985610817054,False,0.565052453161579,False,0.8755166341990942
129,A_good,0,False,0.2800832709594946,False,0.3161325353355987,False,0.6927841308353269,False,0.3341917000839584,False,0.5128103764329012
130,A_good,0,False,0.5724491610560172,False,0.5996350964186307,False,0.4268703696723345,False,0.24252776924725328,False,0.6848963652463649
131,A_good,0,False,0.7986877437169411,False,0.3641134678489216,False,0.6408639289507327,False,0.898549873088601,False,0.6348522562560985
132,A_good,0,False,0.7335566283487389,False,0.21213358679256988,False,0.7724758699715559,False,0.2986028449033815,False,0.5458305214904264
133,A_good,0,False,0.720624691007866,False,0.5627080616473812,False,0.9903007322460313,False,0.2176760572517099,False,0.33210424887984147
134,A_good,0,False,0.5860733594722395,False,0.8581758295748557,False,0.576506475909276,False,0.28932213252793904,False,0.6438886381858893
135,A_good,0,False,0.4317128894504145,False,0.10938445326826951,False,0.8993736068095216,False,0.209836113995029,False,0.5985228858792486
136,A_good,0,False,0.21967751347848408,False,0.06438923908127382,False,0.6517909291857751,False,0.3901438727320031,False,0.5152511990124209
137,A_good,0,False,0.38108416738206397,False,0.30290848868027376,False,0.5790039901931716,False,0.9430411155037192,False,0.39066967630756744
138,A_good,0,False,0.22855452576512036,False,0.3358747361369526,False,0.3329705647389549,False,0.07285865938367517,False,0.6727691647003914
139,A_good,0,False,0.9270647394391458,False,0.21666004548640494,False,0.016228866437096992,False,0.19375763008615132,False,0.7466159029822892
140,A_good,0,False,0.03894653781412913,False,0.9332333518480536,False,0.7715730914192735,False,0.7181930705464996,False,0.3553241580842764
141,A_good,0,False,0.43163612663771533,False,0.5151262642287951,False,0.6013099113309107,False,0.7028196735466539,False,0.5333905847148712
142,A_good,0,False,0.12561864798533293,False,0.37712144641816314,False,0.3740576200870217,False,0.09293459683477823,False,0.03213996803824066
143,A_good,0,False,0.7368214551802954,False,0.4298611160052864,False,0.41643795470420497,False,0.43600161807316107,False,0.5338879580739191
144,A_good,0,False,0.6959802754083482,False,0.07888922553772193,False,0.15397947630416545,False,0.5115750230699354,False,0.9359728242890751
145,A_good,0,False,0.8313216874408434,False,0.7599536528007336,False,0.367515110744534,False,0.9955420022201967,False,0.869343364451802
146,A_good,0,False,0.4845430392294685,False,0.27257776035092607,False,0.21917465519815937,False,0.36586146153742594,False,0.6616426697396003
147,A_good,0,False,0.7551701420541999,False,0.2608544634642026,False,0.48717950641618657,False,0.0447225839244146,False,0.08367333118361234
148,A_good,0,False,0.6843177022626342,False,0.20022036198390192,False,0.5767672689634675,False,0.48812214805266374,False,0.4371162230355403
149,A_good,0,False,0.054529305530693566,False,0.21447633624795048,False,0.31079482328181374,False,0.10822207212806584,False,0.9982649038743092
150,A_good,0,False,0.6855697616546306,False,0.7407049699352906,False,0.3078705087145652,False,0.9809636095395087,False,0.38626952756765986
151,A_good,0,False,0.7564235753263393,False,0.8243357027188964,False,0.9597314087992428,False,0.9455118137208268,False,0.46404149673607586
152,A_good,0,False,0.2681451052786872,False,0.9062086313010898,False,0.9033883070221949,False,0.18611604907530055,False,0.14835193844266564
153,A_good,0,False,0.07482865824731064,False,0.15559323602100963,False,0.021537784918371557,False,0.4977476081894727,False,0.9006286268912395
154,A_good,0,False,0.6431542507433263,False,0.3975049241861276,False,0.16956617513779904,False,0.5239950737087635,False,0.776117412826476
155,A_good,1,False,0.44026741770728106,False,0.8996430174233594,True,0.008338620030961717,False,0.25174884900100525,False,0.984121646918322
156,A_good,0,False,0.3903110664559223,False,0.5641641958372339,False,0.5421213859621588,False,0.9695107814057797,False,0.5150075691275682
157,A_good,0,False,0.5692536329395741,False,0.14882067438430616,False,0.23395572823312605,False,0.8012119796767811,False,0.3840691404173996
158,A_good,0,False,0.581436236661951,False,0.8037318694615759,False,0.8270126098513565,False,0.8485788666864335,False,0.11753012953338358
159,A_good,0,False,0.35091024836231843,False,0.8327409775753137,False,0.690194511785711,False,0.7352139732380707,False,0.27278836475786117
160,A_good,0,False,0.5993777304940249,False,0.0450616119613845,False,0.3953091713285618,False,0.9597254317735553,False,0.9592755171589638
161,A_good,0,False,0.2535073924030542,False,0.8786366819655393,False,0.8377296705859789,False,0.7046384667233959,False,0.7662954982519412
162,A_good,0,False,0.1763271839321372,False,0.038975509728868984,False,0.2879530113005736,False,0.7194035059815664,False,0.9804385767398964
163,A_good,0,False,0.5195132900735189,False,0.2945956842968561,False,0.473677500257229,False,0.24558806003398403,False,0.6471555291878519
164,A_good,0,False,0.28408666271982475,False,0.7825766454290377,False,0.5619009986288193,False,0.5409695093904547,False,0.45938327598060447
165,A_good,0,False,0.06476433851304729,False,0.8838102861350702,False,0.7141448778623183,False,0.9302826725710946,False,0.6625601990985972
