draw,S,mae_or_nonnull,beta_NH-Black,se_NH-Black,OR_NH-Black,covered_NH-Black,flag_NH-Black,p_NH-Black,beta_NH-Asian,se_NH-Asian,OR_NH-Asian,covered_NH-Asian,flag_NH-Asian,p_NH-Asian,beta_NH-AmInd-AKNat,se_NH-AmInd-AKNat,OR_NH-AmInd-AKNat,covered_NH-AmInd-AKNat,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,beta_Hispanic,se_Hispanic,OR_Hispanic,covered_Hispanic,flag_Hispanic,p_Hispanic,beta_NH-Other-Multi,se_NH-Other-Multi,OR_NH-Other-Multi,covered_NH-Other-Multi,flag_NH-Other-Multi,p_NH-Other-Multi
21,3,0.02743390920838736,-0.4848281364694386,0.05990983533058928,0.6158030217517453,True,True,5.838998270520081e-16,-0.24646709951652582,0.0326679156885019,0.7815570747196352,True,True,4.535986568911026e-14,-0.12775888790438392,0.1863798035610214,0.8800655480139368,True,False,0.49304358104249046,-0.34961062161892187,0.029450783734655265,0.7049625334540143,True,True,1.6742894054014654e-32,0.0653328928327938,0.06809391542181852,1.0675143331114445,True,False,0.3373307236739137
22,3,0.026703275042154234,-0.5556107394614678,0.05990983533058928,0.5737217596562451,True,True,1.7909861263838466e-20,-0.24908522748109738,0.0326679156885019,0.7795135345785011,True,True,2.4447660123009695e-14,0.013925273327652109,0.1863798035610214,1.0140226815665534,True,False,0.9404418727470087,-0.2891472422859936,0.029450783734655265,0.7489019272523115,True,True,9.421124195515679e-23,-0.01634326279822382,0.06809391542181852,0.9837895637305015,True,False,0.8103220243255697
23,3,0.013684407764185521,-0.5087437732088198,0.05990983533058928,0.6012504114675903,True,True,2.034190366358814e-17,-0.1774798695183352,0.0326679156885019,0.8373778559856635,True,True,5.546118161767476e-08,0.1722376571581575,0.1863798035610214,1.1879601268957827,True,False,0.35542285514891947,-0.27714565223198373,0.029450783734655265,0.7579440928215496,True,True,4.9393360058242535e-21,-0.009036152627051465,0.06809391542181852,0.9910045507073202,True,False,0.8944295969553362
24,4,0.02972030332352656,-0.5741064539384346,0.05990983533058928,0.5632078962319199,True,True,9.44110832862219e-22,-0.2447223808153508,0.0326679156885019,0.7829218622028508,True,True,6.823891424270395e-14,-0.05645171567581064,0.1863798035610214,0.945112117493335,True,False,0.7619772213871293,-0.31363055439116266,0.029450783734655265,0.7307889650669828,True,True,1.756604101339612e-26,-0.14297736331798827,0.06809391542181852,0.8667736895538014,False,True,0.03575450393945929
25,4,0.034887467684901696,-0.38824286712446887,0.05990983533058928,0.6782475992153578,True,True,9.144768843581734e-11,-0.21743506824332293,0.0326679156885019,0.8045798460065449,True,True,2.815313243232842e-11,0.10636503730517112,0.1863798035610214,1.11222780705355,True,False,0.5682099906234216,-0.27494647927675897,0.029450783734655265,0.7596127771622616,True,True,1.0023616203849923e-20,-0.1533717377140857,0.06809391542181852,0.8578107819148855,False,True,0.02429978506928275
26,3,0.026702726161482244,-0.5258532901380207,0.05990983533058928,0.5910508113039978,True,True,1.6727973400570942e-18,-0.2283958131557159,0.0326679156885019,0.7958092057352183,True,True,2.720765678345219e-12,-0.28000759218706034,0.1863798035610214,0.7557780034259654,True,False,0.13300688840599112,-0.3579451246358421,0.029450783734655265,0.6991114379486703,False,True,5.461931842727051e-34,-0.05931229625150872,0.06809391542181852,0.9424124113326351,True,False,0.3837341397986189
27,3,0.024966065117422387,-0.48187774070110845,0.05990983533058928,0.6176225672510137,True,True,8.739176792697861e-16,-0.1745791685341405,0.0326679156885019,0.8398103650417631,True,True,9.088950349212057e-08,0.14690187050517003,0.1863798035610214,1.158240299917572,True,False,0.43058817215686584,-0.35940503176568867,0.029450783734655265,0.6980915448316123,False,True,2.97448030880926e-34,-0.07343092134723635,0.06809391542181852,0.9292003314816095,True,False,0.28086548718277526
28,4,0.026063991556536898,-0.4694617086388806,0.05990983533058928,0.6253387921702223,True,True,4.6461699801998085e-15,-0.2538189662375432,0.0326679156885019,0.7758322411636347,True,True,7.869007218141749e-15,-0.21864038024620303,0.1863798035610214,0.8036106604636959,True,False,0.24075950864798212,-0.3225041989208658,0.029450783734655265,0.7243328903840431,True,True,6.59978664227626e-28,-0.14760235140123584,0.06809391542181852,0.8627741276611764,False,True,0.03018691917716241
29,3,0.04213331759438773,-0.4607750254291017,0.05990983533058928,0.6307945741745223,True,True,1.4582795457528623e-14,-0.13571968087383166,0.0326679156885019,0.8730873412694145,False,True,3.259636099349096e-05,0.07834779838022926,0.1863798035610214,1.0814987367754847,True,False,0.6742178438086532,-0.23749901111695193,0.029450783734655265,0.7885976708115595,False,True,7.367601071716997e-16,-0.03519738210132738,0.06809391542181852,0.9654148418400607,True,False,0.605229686897842
30,3,0.027991135128107025,-0.42988580052515635,0.05990983533058928,0.6505833867622901,True,True,7.201898987180918e-13,-0.2443896796431126,0.0326679156885019,0.7831823845598203,True,True,7.37419572584984e-14,0.14101544133525049,0.1863798035610214,1.15144242765602,True,False,0.44928799164603006,-0.30591948655678586,0.029450783734655265,0.736445910865215,True,True,2.827183051637464e-25,0.0031397172449704877,0.06809391542181852,1.0031446513196747,True,False,0.9632236664856516
