draw,pipeline,S,flag_NH-Black,p_NH-Black,flag_NH-Asian,p_NH-Asian,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,flag_Hispanic,p_Hispanic,flag_NH-Other-Multi,p_NH-Other-Multi
57,A_noQ,5,True,4.710891216388756e-22,True,1.5308491377881207e-07,True,4.040744405639907e-05,True,2.960547489106803e-268,True,5.342302845702958e-25
58,A_good,0,False,0.27404571052440485,False,0.4386861856783436,False,0.6215084386465918,False,0.6112282715047661,False,0.19624456710761684
58,A_noQ,5,True,1.0030253009997139e-26,True,9.280490331680698e-09,True,2.00522813532248e-05,True,0.0,True,1.6036551492142566e-22
59,A_good,0,False,0.6776767114884255,False,0.10874599698948964,False,0.48923432969468317,False,0.44574890188230964,False,0.9668219341612402
59,A_noQ,5,True,9.149961650146152e-20,True,3.8008762103921344e-05,True,4.54841516282893e-07,True,1.8116114809883926e-237,True,9.987831342795634e-19
60,A_good,0,False,0.5483961208104515,False,0.9300929224129086,False,0.6551030115075167,False,0.7740465553841065,False,0.9374316092494119
60,A_noQ,5,True,5.0812829805722094e-27,True,1.5378883809246172e-07,True,0.0027643612057275486,True,1.2757502654301518e-281,True,6.507390211231853e-19
61,A_good,1,False,0.8978016511043291,False,0.48505979794175924,False,0.8522111768105524,False,0.8378893198866171,True,0.006456487090512716
61,A_noQ,5,True,3.349654404879822e-25,True,4.063788748414124e-08,True,0.00016856950895602354,True,2.6566929441371494e-257,True,1.0747187125035816e-27
62,A_good,0,False,0.3514557037040308,False,0.2711011170312734,False,0.3406605891314438,False,0.5567616835332363,False,0.19308302934673893
62,A_noQ,5,True,3.457056795201708e-23,True,2.248430489560216e-09,True,3.640136054421786e-06,True,5.774366218756849e-244,True,9.397625170061274e-16
63,A_good,0,False,0.23595424088408612,False,0.22262193483428738,False,0.12016217699731803,False,0.6184820177980399,False,0.5022053496777537
63,A_noQ,5,True,2.734977331484856e-14,True,2.3407962119640662e-05,True,0.02409865737385507,True,1.5830766767786665e-272,True,4.719674879357568e-22
64,A_good,0,False,0.26082936875263973,False,0.3294796589529052,False,0.7017374355107129,False,0.9784547252825948,False,0.9006412202561634
64,A_noQ,5,True,8.098386917061559e-27,True,1.6267388123999692e-06,True,2.060497484288669e-05,True,1.2789545865094033e-284,True,2.686108190348095e-19
65,A_good,0,False,0.7920101889424817,False,0.7536898528552776,False,0.2977312064568496,False,0.6771702495594869,False,0.15320520058029552
65,A_noQ,5,True,2.2989483150942028e-20,True,5.289665180070054e-07,True,0.002379472741354121,True,3.41470279769966e-276,True,4.934620359814463e-16
66,A_good,0,False,0.18624753391213766,False,0.8063919638221722,False,0.1483085323395199,False,0.747948183965418,False,0.49081621287805777
66,A_noQ,5,True,5.0245577711735496e-30,True,2.587730841349006e-08,True,3.442356072437972e-07,True,8.925295374652842e-298,True,2.525481396611755e-18
67,A_good,0,False,0.044551454268875856,False,0.6127266424514886,False,0.05814956029727334,False,0.9392601100739094,False,0.027565190160598666
67,A_noQ,5,True,1.029298737017838e-16,True,1.2160172991969279e-07,True,0.002337659751578142,True,1.2524785206551831e-256,True,1.3540445817879376e-14
68,A_good,0,False,0.9250472968037662,False,0.037576953800668625,False,0.0461885717815428,False,0.9484744101569246,False,0.078230428565514
68,A_noQ,5,True,4.2789711850966884e-23,True,6.0840228902346513e-05,True,2.531911168168521e-08,True,2.263485996774767e-283,True,1.4655633662251672e-25
69,A_good,0,False,0.3142610036131014,False,0.11624743651036097,False,0.9120242011942324,False,0.8994566707220183,False,0.1470032869747014
69,A_noQ,5,True,9.486679983305021e-21,True,2.1589559129738214e-09,True,0.0001229750175321888,True,6.415075518003481e-291,True,3.5671038831862765e-21
70,A_good,0,False,0.8146319672852342,False,0.49546877695463665,False,0.7836060661020433,False,0.6981746023015426,False,0.14252278853084135
70,A_noQ,5,True,1.8763413466360543e-24,True,1.3288291175495332e-08,True,5.535429299407841e-05,True,5.1133937069114876e-253,True,1.5479631026561322e-23
71,A_good,0,False,0.9520315008694431,False,0.8092164794436123,False,0.07329030268843216,False,0.2205447682884305,False,0.9768071165698806
71,A_noQ,5,True,4.7664285650157684e-20,True,1.0556474674934732e-07,True,7.311214176695932e-08,True,4.3629433768505117e-271,True,2.6618199688882033e-20
72,A_good,0,False,0.38359693442482,False,0.427029442892615,False,0.41347002544421263,False,0.03335194748679393,False,0.4077033715750913
72,A_noQ,5,True,7.067151147011769e-20,True,2.1696548275306587e-09,True,1.932711274193414e-05,True,6.1808736619264685e-286,True,2.349459914821784e-22
73,A_good,0,False,0.46015462466103885,False,0.03615245446028443,False,0.8463047955888939,False,0.15870842287549447,False,0.43414965947080275
73,A_noQ,5,True,8.051440671950177e-17,True,3.192658398760469e-05,True,0.00011726468823825083,True,1.763406640180074e-237,True,4.930169506972017e-18
74,A_good,0,False,0.909733546950706,False,0.2570822686210388,False,0.6048366880030474,False,0.09368271080726315,False,0.4400202355646776
74,A_noQ,5,True,1.122597027596177e-19,True,2.095336460697747e-06,True,0.0001200744556001302,True,4.303839106971731e-239,True,6.577002173955082e-16
75,A_good,0,False,0.7414150872909415,False,0.3340489306033254,False,0.5394222357065321,False,0.5127036841239687,False,0.6728523178685615
