draw,pipeline,S,flag_NH-Black,p_NH-Black,flag_NH-Asian,p_NH-Asian,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,flag_Hispanic,p_Hispanic,flag_NH-Other-Multi,p_NH-Other-Multi
0,A_good,0,False,0.4747204780335259,False,0.9516511610450293,False,0.3532353557815926,False,0.3389022379733805,False,0.49711782416663
1,A_good,0,False,0.7100659283959585,False,0.8966940985433246,False,0.3748673897619669,False,0.8157826508959779,False,0.2592765545449329
2,A_good,0,False,0.8653597554238305,False,0.7306042479735178,False,0.2068809456770465,False,0.09078687312492506,False,0.6453682191729515
3,A_good,0,False,0.5137556467919123,False,0.286972103684486,False,0.5917083159954618,False,0.30290879803773285,False,0.7983199937583312
4,A_good,0,False,0.9214223182530388,False,0.1427195839227465,False,0.38947640154329466,False,0.1424061204898557,False,0.46833670088983437
5,A_good,0,False,0.013095116342120457,False,0.24843761792687724,False,0.7976894073898423,False,0.40979493409323753,False,0.025809705605440787
6,A_good,0,False,0.5994119195297698,False,0.1946763220635397,False,0.38791403111293654,False,0.8109429997815313,False,0.8388167435774945
7,A_good,0,False,0.9489916916950336,False,0.9969913423953481,False,0.7405517829907136,False,0.8883127515182412,False,0.7456852338284996
8,A_good,0,False,0.9720612451477204,False,0.13393057633977412,False,0.24392273956521215,False,0.15170335641745977,False,0.17374428134865683
9,A_good,0,False,0.8806343188379332,False,0.5465152067166168,False,0.5095718233543078,False,0.264401114158371,False,0.17115050435475754
10,A_good,0,False,0.3213627632538747,False,0.903013528798637,False,0.7443541597182418,False,0.34628589100139595,False,0.9835139721282959
11,A_good,0,False,0.22980305664470224,False,0.24703434151270498,False,0.5480743258531027,False,0.39292598590020433,False,0.43564651767910934
12,A_good,0,False,0.8887319787851262,False,0.610889373265268,False,0.7752793338808759,False,0.6096852379421505,False,0.535420143895943
13,A_good,0,False,0.9275874806297638,False,0.6134551549509735,False,0.3891287697313719,False,0.10051301977510545,False,0.0593071989116766
14,A_good,0,False,0.3111337322352793,False,0.7206683726743177,False,0.744267846813689,False,0.7231755070451011,False,0.7400687311040185
15,A_good,0,False,0.5439399891101891,False,0.579202002630751,False,0.4773285278062276,False,0.21304009799524593,False,0.8625292089254112
16,A_good,0,False,0.2421582202524748,False,0.8248755162051439,False,0.46342009254948335,False,0.25283182470023124,False,0.10030226533076797
17,A_good,0,False,0.6865840772046712,False,0.7142622323886418,False,0.18273566113956385,False,0.9777864136620729,False,0.16603506152232128
18,A_good,0,False,0.2761535698217046,False,0.011827147662930765,False,0.45124828024701835,False,0.450359922428363,False,0.650278185659724
19,A_good,0,False,0.8465899712190499,False,0.5646769181068723,False,0.5279715322454901,False,0.42524078308134994,False,0.4671570260650144
20,A_good,0,False,0.23224454624947422,False,0.8758279900767717,False,0.7799379746944075,False,0.2750644124076813,False,0.20112193265525447
21,A_good,0,False,0.5761923767532824,False,0.7427614131015463,False,0.8264968941623336,False,0.3433167790320981,False,0.3109000397122501
22,A_good,0,False,0.9241321414348492,False,0.9724135239056942,False,0.20698366635563503,False,0.623384946394141,False,0.2148625412973546
23,A_good,0,False,0.15912561042398055,False,0.5123000899179433,False,0.9822109212985822,False,0.05964651958575456,False,0.07118052230237026
24,A_good,0,False,0.9836600307588512,False,0.9038991827353794,False,0.660677853172871,False,0.7671140454227158,False,0.906064094681476
25,A_good,0,False,0.07751108724785251,False,0.9377754168903196,False,0.5308941849698676,False,0.5515652196858044,False,0.5996630927485247
26,A_good,0,False,0.7603143314619277,False,0.5804375436837641,False,0.23213367846104893,False,0.6179519316249537,False,0.25456823138885765
27,A_good,0,False,0.2777136822709748,False,0.23269604125839394,False,0.7612478350642814,False,0.7755150352900013,False,0.8291740186407193
28,A_good,0,False,0.6759898824801535,False,0.5867488431369039,False,0.8489912418602913,False,0.4885659727640945,False,0.8939569772139837
29,A_good,0,False,0.11613590211957146,False,0.5918820233456976,False,0.9683193752387461,False,0.8883787619900386,False,0.22425051271061802
30,A_good,0,False,0.9895339374506755,False,0.10091314302763552,False,0.5862644969612707,False,0.4760583016877401,False,0.3228727086545824
31,A_good,0,False,0.9952624395697341,False,0.018196052513943628,False,0.07529521732180558,False,0.25549101106243366,False,0.4620965262400275
32,A_good,0,False,0.8094938662021741,False,0.010596917951988508,False,0.735833883568914,False,0.4908492891048897,False,0.12887942456495455
33,A_good,1,False,0.1074740519257271,True,0.008539897704515386,False,0.9766021670711312,False,0.8828365820112493,False,0.3972223283214056
34,A_good,0,False,0.15013177929641713,False,0.9563217063000369,False,0.1530383588665313,False,0.9477310250677393,False,0.32970326898691527
35,A_good,0,False,0.5853809323644374,False,0.19016582505951574,False,0.9487177696948355,False,0.4088368599171065,False,0.12647266702479967
36,A_good,0,False,0.09519413578673898,False,0.9058786850992052,False,0.6312853939589012,False,0.6572276958906665,False,0.9322886076727684
37,A_good,0,False,0.8185736266902559,False,0.42913411893408604,False,0.39840045989327033,False,0.9788902725267812,False,0.7009163376820713
38,A_good,0,False,0.7729977551037647,False,0.9937135657879852,False,0.032479569561609835,False,0.4834186570116674,False,0.3385381865111773
39,A_good,0,False,0.3999703559772717,False,0.6132017212988046,False,0.019658390394129702,False,0.2627020608548303,False,0.7567620356925819
40,A_good,0,False,0.47472187440749647,False,0.07847637599383493,False,0.29765556258279435,False,0.43990675723683637,False,0.502749594353058
41,A_good,0,False,0.19860037606359948,False,0.15386834814139935,False,0.3078294183767891,False,0.3164595868124426,False,0.548087711104991
42,A_good,0,False,0.7711059862660139,False,0.31837874635694285,False,0.2261016962000526,False,0.05570360558532737,False,0.48690164938018454
43,A_good,0,False,0.7180177737992846,False,0.07032266076594207,False,0.7569650877506706,False,0.14026704880126165,False,0.5553154572889936
44,A_good,0,False,0.7305829255200127,False,0.5014550026978786,False,0.8897913957241382,False,0.717243078860694,False,0.16601471253030098
45,A_good,0,False,0.6730486495463828,False,0.42259666471571133,False,0.6642445908787842,False,0.7034028383367779,False,0.3750823183925873
46,A_good,0,False,0.024896124766063826,False,0.40781236787712516,False,0.6721896617131874,False,0.8945967391912689,False,0.5036793339891918
47,A_good,0,False,0.4818062872097406,False,0.27745322601884836,False,0.7161717104699572,False,0.8142880134014517,False,0.02235085798446147
48,A_good,1,True,0.006192288606419443,False,0.7257044458982331,False,0.41039501283128965,False,0.9042035544697908,False,0.0635801061921073
49,A_good,0,False,0.3042419306061068,False,0.2385420752879911,False,0.5645380288706616,False,0.06619486106979397,False,0.18857952055818616
50,A_good,0,False,0.8111692086030856,False,0.6390595815862259,False,0.9180898378094133,False,0.9271839755486992,False,0.863817786402751
51,A_good,0,False,0.5189462080545852,False,0.20930914306996506,False,0.08779753891985746,False,0.11002716039086038,False,0.15564152821694144
52,A_good,0,False,0.5082176082338621,False,0.8745374349890545,False,0.276596739551737,False,0.871887744616926,False,0.3012481798077755
53,A_good,0,False,0.09884069600212245,False,0.8140281629429078,False,0.41309808843579765,False,0.37657575020002376,False,0.09905246236681854
54,A_good,0,False,0.8713788890436547,False,0.8834094344325815,False,0.3358031013624164,False,0.9346474212552855,False,0.42576088245256727
55,A_good,0,False,0.8673787750124287,False,0.07258480431744095,False,0.31652874650402385,False,0.34007654461963766,False,0.0366403820679018
56,A_good,0,False,0.43466104032123776,False,0.9593908539302012,False,0.9395064919206154,False,0.8129681927470337,False,0.5282735455765397
57,A_good,0,False,0.20467729189344486,False,0.3715209331781264,False,0.26564199133008803,False,0.9621841216502375,False,0.010959607634529031
58,A_good,0,False,0.2049970747751645,False,0.1735779979719817,False,0.7110219528501351,False,0.3762603693545181,False,0.25036846691892967
59,A_good,0,False,0.3821848824531593,False,0.46764878536572285,False,0.20497337648671632,False,0.2652094521104257,False,0.025728807123830928
60,A_good,0,False,0.8717995816459256,False,0.6666231168167918,False,0.39805793202477024,False,0.43007538675997403,False,0.366273926604453
61,A_good,0,False,0.8391649976087528,False,0.758213200395748,False,0.7556933309493605,False,0.2387135583231994,False,0.45851191271500236
62,A_good,0,False,0.5931228553537464,False,0.5475571975997335,False,0.3945131592201424,False,0.37655981342647526,False,0.7050844222854864
63,A_good,0,False,0.9938767122828217,False,0.3242942095150565,False,0.06617237023135761,False,0.1302637235768498,False,0.268923203099089
64,A_good,0,False,0.6743246634057121,False,0.33759231650726507,False,0.8002094045345605,False,0.0653859854201051,False,0.24490225477279093
65,A_good,0,False,0.6345974822348737,False,0.9037197427382466,False,0.5350985429820989,False,0.6834032755122743,False,0.15952897293796464
66,A_good,0,False,0.7225985725140665,False,0.27483216567618673,False,0.029790129388688125,False,0.10525830035026176,False,0.9997583645027986
