draw,S,mae_or_nonnull,beta_NH-Black,se_NH-Black,OR_NH-Black,covered_NH-Black,flag_NH-Black,p_NH-Black,beta_NH-Asian,se_NH-Asian,OR_NH-Asian,covered_NH-Asian,flag_NH-Asian,p_NH-Asian,beta_NH-AmInd-AKNat,se_NH-AmInd-AKNat,OR_NH-AmInd-AKNat,covered_NH-AmInd-AKNat,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,beta_Hispanic,se_Hispanic,OR_Hispanic,covered_Hispanic,flag_Hispanic,p_Hispanic,beta_NH-Other-Multi,se_NH-Other-Multi,OR_NH-Other-Multi,covered_NH-Other-Multi,flag_NH-Other-Multi,p_NH-Other-Multi
20,3,0.0019008531109955633,-0.49460598124149224,0.05958663319553282,0.6098111369928201,True,True,3.6129015428977346e-17,-0.19742106989072167,0.03250029619979653,0.8208449274506998,True,True,4.149418050111548e-10,0.025334784108325705,0.17949701453647213,1.025658437198083,True,False,0.8873016979304813,-0.3004157182927556,0.02952618120619177,0.7405103130016358,True,True,3.4515388199861674e-24,0.0035646677062780153,0.06716508508995311,1.003571028690225,True,False,0.9562197729698454
21,3,0.01884547714818574,-0.4549119323072424,0.05958663319553282,0.6345038447773758,True,True,3.435975886141642e-11,-0.23393506027537067,0.03250029619979653,0.7914132083826791,True,True,1.6524960772184445e-11,0.15677341685717544,0.17949701453647213,1.1697305426490976,True,False,0.4045412539812274,-0.30168293673438756,0.02952618120619177,0.7395725189972057,True,True,4.96524787023493e-31,-0.040769455637432145,0.06716508508995311,0.9600504386524937,True,False,0.5185929794657012
22,3,0.03499047479553293,-0.42413606237103885,0.05958663319553282,0.6543348455012113,True,True,1.8269009912779794e-11,-0.23422137164162266,0.03250029619979653,0.7911866502203534,True,True,1.2880069227439482e-13,-0.18275862935579493,0.17949701453647213,0.8329691857837146,True,False,0.260071745882242,-0.34080850574371685,0.02952618120619177,0.7111950849413254,True,True,1.2263755530469458e-34,-0.01792489443203387,0.06716508508995311,0.9822348008906493,True,False,0.7846578004303377
23,3,0.020216295903299503,-0.5741568635314457,0.05958663319553282,0.5631795058666696,True,True,1.9045711878651468e-31,-0.1907376726482486,0.03250029619979653,0.826349333753146,True,True,1.7403572541609062e-09,-0.3510780309187709,0.17949701453647213,0.7039288234996688,True,False,0.08448164000968972,-0.3131515945178174,0.02952618120619177,0.7311390674929473,True,True,5.394128381421618e-24,0.04676562658106993,0.06716508508995311,1.0478763859258253,True,False,0.48064918694289516
24,3,0.00927745502094901,-0.5165937575499175,0.05958663319553282,0.5965490819761216,True,True,2.1753226395681886e-16,-0.20994553329126067,0.03250029619979653,0.8106283970285916,True,True,1.4245644729701845e-09,0.14204323975730504,0.17949701453647213,1.1526264867490514,True,False,0.44415032206362615,-0.28692682178049855,0.02952618120619177,0.7505666519586628,True,True,4.326153685109123e-23,0.0154734013680011,0.06716508508995311,1.015593734295049,True,False,0.8196630531150767
25,3,0.026015516907573605,-0.5429183326470859,0.05958663319553282,0.5810500782477824,True,True,1.820682986157313e-19,-0.2259412466140758,0.03250029619979653,0.7977649716820328,True,True,3.44531888338047e-13,-0.11689570566640166,0.17949701453647213,0.8896779766966255,True,False,0.4986176131812554,-0.2582288957966572,0.02952618120619177,0.7724184085436386,True,True,5.734469959381683e-17,0.04332425598459888,0.06716508508995311,1.0442764528473294,True,False,0.48702549413960083
26,3,0.031360450819878816,-0.41305585021856195,0.05958663319553282,0.661625329876663,True,True,1.0510464489950267e-15,-0.23089870085283856,0.03250029619979653,0.7938198752388436,True,True,4.7049420452984126e-15,-0.013131151823680721,0.17949701453647213,0.986954685624801,True,False,0.9415255215596927,-0.28117790364045037,0.02952618120619177,0.7548940251381865,True,True,1.6958256229076905e-21,0.011714659565442225,0.06716508508995311,1.01178354491649,True,False,0.8675005883915123
27,3,0.029801544450742384,-0.4357744813655636,0.05958663319553282,0.6467635667262849,True,True,9.372318333922706e-14,-0.252947774615578,0.03250029619979653,0.7765084342162804,True,True,1.8220645226812117e-13,0.12477208872775991,0.17949701453647213,1.1328902251888908,True,False,0.4441198918393696,-0.309424994945237,0.02952618120619177,0.7338688132048437,True,True,4.0211448269338352e-28,0.015458645204976173,0.06716508508995311,1.0155787481389078,True,False,0.8030674370211482
28,3,0.014753895201055375,-0.5189636354377085,0.05958663319553282,0.5951370073808326,True,True,1.4671251158553807e-14,-0.23102764636001963,0.03250029619979653,0.7937175223315361,True,True,2.01235507812892e-12,0.043017898295738884,0.17949701453647213,1.043956579727001,True,False,0.8537369804567183,-0.28945294190708626,0.02952618120619177,0.7486730232066375,True,True,1.4274443823552194e-26,0.08937882937308109,0.06716508508995311,1.0934948258309272,True,False,0.1777570994793911
29,3,0.018301606130878945,-0.5279368695376141,0.05958663319553282,0.5898205920842264,True,True,8.809118816673041e-16,-0.22531777405375267,0.03250029619979653,0.7982625113365077,True,True,3.691157503085387e-11,-0.04348423421984274,0.17949701453647213,0.9574476488811203,True,False,0.7864934535223984,-0.3242192161004145,0.02952618120619177,0.7230917116589621,True,True,2.7365669513607666e-28,-0.07933821934074883,0.06716508508995311,0.9237274491165939,True,False,0.26211467004448674
